experiment_id,image_id,transformation,transformation_type,parameters,watermark_detected,watermark_confidence,bit_accuracy,recovered_code,code_correct,false_attribution,embed_psnr,embed_ssim,psnr_after_transform,env_deepshield_version,env_git_commit,env_python,env_platform,env_numpy,env_random_seed,env_device,env_face_detector,env_face_aligner,env_face_embedder,env_deepfake_detector,env_watermark_backend,env_watermark_strength,env_recorded_at
watermark_robustness,angela_bassett_1.png,rotate_2,rotation,{'degrees': 2},True,0.994141,0.4375,481157ba,True,False,35.9317,0.901671,20.0939,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_1.png,rotate_20,rotation,{'degrees': 20},False,0.671875,0.390625,,False,False,35.9317,0.901671,12.0344,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_1.png,rotate_25,rotation,{'degrees': 25},False,0.578125,0.484375,,False,False,35.9317,0.901671,11.587,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_1.png,rotate_30,rotation,{'degrees': 30},False,0.632812,0.515625,,False,False,35.9317,0.901671,11.3254,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_1.png,rotate_5,rotation,{'degrees': 5},True,0.982422,0.390625,481157ba,True,False,35.9317,0.901671,16.3876,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_1.png,rotate_5_crop_10,rotate_crop,"{'degrees': 5, 'ratio': 0.1}",True,0.979167,0.53125,481157ba,True,False,35.9317,0.901671,13.5037,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_1.png,rotate_5_crop_20,rotate_crop,"{'degrees': 5, 'ratio': 0.2}",True,1.0,0.40625,481157ba,True,False,35.9317,0.901671,11.8175,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_1.png,screenshot,screenshot_simulation,"{'scale': 0.9, 'quality': 85}",True,0.998047,1.0,481157ba,True,False,35.9317,0.901671,38.0544,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_1.png,webp_q80,webp,{'quality': 80},True,0.994141,1.0,481157ba,True,False,35.9317,0.901671,36.5149,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_2.png,blur_1,blur,{'sigma': 1.0},True,0.988281,1.0,4a893712,True,False,36.6695,0.916727,32.0291,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_2.png,brightness_up,brightness,{'factor': 1.2},True,0.998047,1.0,4a893712,True,False,36.6695,0.916727,25.5862,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_2.png,contrast_down,contrast,{'factor': 0.8},True,0.998047,1.0,4a893712,True,False,36.6695,0.916727,26.9774,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_2.png,crop_10,crop,{'ratio': 0.1},True,1.0,0.46875,4a893712,True,False,36.6695,0.916727,12.9702,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_2.png,crop_20,crop,{'ratio': 0.2},True,1.0,0.53125,4a893712,True,False,36.6695,0.916727,11.5455,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_2.png,crop_30,crop,{'ratio': 0.3},False,0.59375,0.5,,False,False,36.6695,0.916727,10.086,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_2.png,jpeg_q50,jpeg_compression,{'quality': 50},False,0.632812,0.765625,,False,False,36.6695,0.916727,33.7752,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_2.png,jpeg_q70,jpeg_compression,{'quality': 70},True,0.884115,1.0,4a893712,True,False,36.6695,0.916727,36.2034,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_2.png,jpeg_q90,jpeg_compression,{'quality': 90},True,0.998047,1.0,4a893712,True,False,36.6695,0.916727,41.3452,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_2.png,noise_5,noise,{'sigma': 5.0},True,0.998047,1.0,4a893712,True,False,36.6695,0.916727,34.7207,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_2.png,resize_25,resize,{'scale': 0.25},False,0.609375,0.5,,False,False,36.6695,0.916727,28.3263,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_2.png,resize_50,resize,{'scale': 0.5},True,0.169705,0.953125,4a893712,True,False,36.6695,0.916727,32.7313,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_2.png,resize_75,resize,{'scale': 0.75},True,0.996094,1.0,4a893712,True,False,36.6695,0.916727,36.577,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_2.png,rotate_10,rotation,{'degrees': 10},True,0.945964,0.390625,4a893712,True,False,36.6695,0.916727,13.675,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_2.png,rotate_10_crop_10,rotate_crop,"{'degrees': 10, 'ratio': 0.1}",True,0.979167,0.40625,4a893712,True,False,36.6695,0.916727,12.6515,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_2.png,rotate_15,rotation,{'degrees': 15},True,0.909505,0.484375,4a893712,True,False,36.6695,0.916727,12.6237,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_2.png,rotate_2,rotation,{'degrees': 2},True,0.996094,0.515625,4a893712,True,False,36.6695,0.916727,19.8738,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
watermark_robustness,angela_bassett_2.png,rotate_20,rotation,{'degrees': 20},False,0.59375,0.515625,,False,False,36.6695,0.916727,12.0422,0.1.0,3bcc6070f94e514764d324e397d61505df92186c,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-13T09:58:27.237847+00:00
