experiment_id,image_id,transformation,transformation_type,parameters,watermark_detected,watermark_confidence,bit_accuracy,recovered_code,code_correct,false_attribution,embed_psnr,embed_ssim,psnr_after_transform,env_deepshield_version,env_git_commit,env_python,env_platform,env_numpy,env_random_seed,env_device,env_face_detector,env_face_aligner,env_face_embedder,env_deepfake_detector,env_watermark_backend,env_watermark_strength,env_recorded_at
watermark_robustness,angela_bassett_1.png,noise_5,noise,{'sigma': 5.0},True,1.0,1.0,481157ba,True,False,35.8915,0.900467,34.1782,0.1.0,8cb1171448573a380dad514ba624f8704bcefa95,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-12T19:17:10.160157+00:00
watermark_robustness,angela_bassett_1.png,brightness_up,brightness,{'factor': 1.2},True,1.0,1.0,481157ba,True,False,35.8915,0.900467,22.0938,0.1.0,8cb1171448573a380dad514ba624f8704bcefa95,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-12T19:17:10.160157+00:00
watermark_robustness,angela_bassett_1.png,contrast_down,contrast,{'factor': 0.8},True,1.0,1.0,481157ba,True,False,35.8915,0.900467,25.7656,0.1.0,8cb1171448573a380dad514ba624f8704bcefa95,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-12T19:17:10.160157+00:00
watermark_robustness,angela_bassett_1.png,webp_q80,webp,{'quality': 80},True,1.0,1.0,481157ba,True,False,35.8915,0.900467,36.7396,0.1.0,8cb1171448573a380dad514ba624f8704bcefa95,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-12T19:17:10.160157+00:00
watermark_robustness,angela_bassett_1.png,screenshot,screenshot_simulation,"{'scale': 0.9, 'quality': 85}",True,1.0,1.0,481157ba,True,False,35.8915,0.900467,38.2269,0.1.0,8cb1171448573a380dad514ba624f8704bcefa95,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-12T19:17:10.160157+00:00
watermark_robustness,angela_bassett_2.png,jpeg_q90,jpeg_compression,{'quality': 90},True,1.0,1.0,4a893712,True,False,36.6988,0.916142,41.5368,0.1.0,8cb1171448573a380dad514ba624f8704bcefa95,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-12T19:17:10.160157+00:00
watermark_robustness,angela_bassett_2.png,jpeg_q70,jpeg_compression,{'quality': 70},True,0.901693,1.0,4a893712,True,False,36.6988,0.916142,36.1917,0.1.0,8cb1171448573a380dad514ba624f8704bcefa95,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-12T19:17:10.160157+00:00
watermark_robustness,angela_bassett_2.png,jpeg_q50,jpeg_compression,{'quality': 50},False,0.53125,0.6875,,False,False,36.6988,0.916142,33.6522,0.1.0,8cb1171448573a380dad514ba624f8704bcefa95,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-12T19:17:10.160157+00:00
watermark_robustness,angela_bassett_2.png,resize_75,resize,{'scale': 0.75},True,0.996094,1.0,4a893712,True,False,36.6988,0.916142,37.1509,0.1.0,8cb1171448573a380dad514ba624f8704bcefa95,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-12T19:17:10.160157+00:00
watermark_robustness,angela_bassett_2.png,resize_50,resize,{'scale': 0.5},True,0.729818,1.0,4a893712,True,False,36.6988,0.916142,32.7074,0.1.0,8cb1171448573a380dad514ba624f8704bcefa95,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-12T19:17:10.160157+00:00
watermark_robustness,angela_bassett_2.png,resize_25,resize,{'scale': 0.25},False,0.53125,0.484375,,False,False,36.6988,0.916142,28.3183,0.1.0,8cb1171448573a380dad514ba624f8704bcefa95,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-12T19:17:10.160157+00:00
watermark_robustness,angela_bassett_2.png,crop_10,crop,{'ratio': 0.1},True,1.0,0.515625,4a893712,True,False,36.6988,0.916142,12.9695,0.1.0,8cb1171448573a380dad514ba624f8704bcefa95,3.12.10,macOS-26.6.2-arm64-arm-64bit,2.5.3,42,cpu,opencv_yunet,landmark,insightface,spectral,dct,0.16,2026-09-12T19:17:10.160157+00:00
